DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2010,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2011,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2012,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2013,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LT,2020,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,1990,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,1995,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2000,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2001,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2002,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2003,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2004,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2005,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2006,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2007,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2008,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2009,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2010,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2011,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2012,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2013,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2014,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2015,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2016,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2017,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2018,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2019,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LU,2020,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,1990,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,1995,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2000,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2001,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2002,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2003,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2004,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2005,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2006,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2007,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2008,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2009,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2010,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2011,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2012,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2013,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,LV,2020,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,1990,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,1995,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2000,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2001,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2002,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2003,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2004,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2005,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2006,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2007,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2008,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2009,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2010,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2011,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2012,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2013,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2014,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2015,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2016,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2017,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2018,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2019,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MK,2020,,z
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1985,7.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1990,17.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1991,21.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1992,24.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1993,25.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1994,30.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1995,31.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1996,26.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1997,23.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1998,21.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,1999,18.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2000,16.77,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2001,17.66,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2002,18.03,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2003,19.27,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2004,18.19,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2005,17.48,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2006,18.07,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2007,17.61,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2008,17.52,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2009,17.35,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2010,16.81,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2011,17.47,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2012,18.45,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2013,17.59,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2014,17.35,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2015,18.65,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2016,19.48,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2017,19.75,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2018,20.29,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2019,21.17,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,MT,2020,20.44,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,1990,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2001,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2003,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2004,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2005,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2006,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2007,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2008,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2009,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2010,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2011,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2012,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2013,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,NL,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,1990,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,1995,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,2000,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,2005,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,2010,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SE,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2000,0,s
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2001,0,s
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2014,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2015,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2016,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2017,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2018,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2019,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,SI,2020,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1980,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1985,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1990,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1991,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1992,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1993,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1994,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1995,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1996,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1997,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1998,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,1999,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2000,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2001,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2002,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2003,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2004,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2005,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2006,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2007,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2008,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2009,0.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2010,0.20,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2012,8.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2014,7.33,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2016,8.17,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2018,21.24,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,DSW,MIO_M3,TR,2020,21.03,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,AL,2017,1092.51,e
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,AL,2018,957.91,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,AL,2019,886.37,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,AL,2020,785.45,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1994,7010.00,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1995,8247.80,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1996,7477.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1997,7574.60,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1998,7417.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,1999,7146.90,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2000,7505.08,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2001,6939.66,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2002,6657.81,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2003,6597.02,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2004,6374.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2005,6362.28,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2006,6506.75,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2007,6277.34,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2008,6239.29,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2009,6133.88,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2010,6032.87,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2011,5387.13,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2012,5367.78,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2013,4896.52,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2014,4624.27,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2015,4061.42,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2016,4710.06,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2017,4453.30,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BE,2018,4176.76,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1990,10217.58,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1991,8082.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1992,7560.40,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1993,7219.58,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1994,7329.17,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1995,6333.16,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1996,7159.29,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1997,7533.51,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1998,7905.22,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,1999,6818.10,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2000,6132.25,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2001,5832.94,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2002,6588.69,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2003,6917.93,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2004,6281.63,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2005,6035.50,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2006,6577.29,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2007,6201.79,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2008,6425.39,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2009,6120.73,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2010,5960.09,
ESTAT:ENV_WAT_BAL(1.0),10/08/22 23:00:00,A,ABST,FRW,MIO_M3,BG,2011,6385.09,
